user_id,login_time,is_paid,current_level,login_duration,amount,payment_time,channel,device
18799,2025-04-06 11:43:53,0,24.0,18.0,0.0,,Tik Tok,Android
12516,2025-03-08 21:32:53,0,50.0,2.0,0.0,,Unity Ads,iOS
18575,2025-03-21 02:16:53,0,40.0,4.0,,,Google Ads,Android
16765,2025-03-20 12:51:53,0,21.0,,0.0,,Tik Tok,iOS
14058,2025-03-21 01:27:53,0,45.0,14.0,0.0,,Organic,Android
17653,2025-03-30 09:16:53,0,31.0,5.0,0.0,,Organic,iOS
17727,2025-03-13 12:32:53,0,43.0,59.0,0.0,,Google Ads,iOS
12678,2025-03-28 07:35:53,1,45.0,68.0,22.01,2025-03-28 07:40:53,Facebook,Android
13305,2025-03-19 01:04:53,0,23.0,58.0,0.0,,Facebook,Android
12586,2025-03-16 22:21:53,1,28.0,28.0,95.16,2025-03-16 22:37:53,Facebook,Android
12124,2025-04-02 06:47:53,0,32.0,27.0,,,Organic,Android
10131,2025-03-13 10:25:53,0,30.0,66.0,0.0,,Google Ads,Android
14613,2025-03-10 21:09:53,0,19.0,15.0,0.0,,Google Ads,Android
10416,2025-03-30 11:13:53,1,31.0,1.0,2.26,,Facebook,iOS
11254,2025-03-14 02:09:53,0,27.0,19.0,0.0,,Organic,Android
19475,2025-03-14 04:34:53,1,27.0,24.0,13.84,2025-03-14 04:37:53,Organic,Android
12855,2025-03-27 18:11:53,0,14.0,23.0,0.0,,Organic,iOS
15128,2025-03-20 16:24:53,0,27.0,5.0,0.0,,Apple Search Ads,iOS
19102,2025-03-11 16:58:53,0,50.0,45.0,0.0,,Organic,iOS
11562,2025-03-13 12:47:53,0,34.0,39.0,0.0,,Facebook,Android
14704,2025-03-08 01:26:53,1,26.0,7.0,36.9,2025-03-08 01:29:53,Facebook,iOS
12771,2025-03-17 10:29:53,0,35.0,24.0,0.0,,Apple Search Ads,Android
10971,2025-04-06 16:15:53,0,44.0,46.0,0.0,,Tik Tok,Android
14891,2025-03-20 20:45:53,0,22.0,1.0,0.0,,Apple Search Ads,Android
17323,2025-03-11 04:34:53,0,46.0,9.0,0.0,,Facebook,Android
10291,2025-03-29 12:35:53,0,19.0,19.0,0.0,,Facebook,Android
19644,2025-03-26 05:56:53,0,26.0,55.0,0.0,,Apple Search Ads,iOS
19731,2025-03-23 18:47:53,0,25.0,48.0,0.0,,Facebook,iOS
18296,2025-03-29 04:10:53,0,42.0,4.0,0.0,,Google Ads,Android
19001,2025-03-22 17:47:53,0,18.0,18.0,,,Tik Tok,iOS
15082,2025-03-28 01:34:53,1,40.0,10.0,,2025-03-28 01:41:53,Facebook,Android
14338,2025-04-05 06:55:53,1,28.0,15.0,24.8,2025-04-05 06:56:53,Unity Ads,Android
16897,2025-04-04 05:16:53,1,31.0,23.0,9.86,2025-04-04 05:27:53,Facebook,Android
14822,2025-03-15 09:41:53,0,41.0,20.0,0.0,,Facebook,iOS
13154,2025-03-14 22:05:53,0,34.0,,0.0,,Google Ads,Android
10582,2025-03-29 02:11:53,0,,,0.0,,Google Ads,iOS
17640,2025-03-11 14:04:53,1,40.0,4.0,,2025-03-11 14:06:53,Google Ads,Android
18138,2025-03-24 04:27:53,0,50.0,,,,Tik Tok,iOS
11617,2025-03-31 22:07:53,0,41.0,,0.0,,Organic,iOS
18672,2025-03-28 00:39:53,0,31.0,6.0,,,Apple Search Ads,Android
15206,2025-04-02 09:36:53,0,30.0,,0.0,,Google Ads,Android
12020,2025-03-18 06:05:53,0,47.0,2.0,0.0,,Google Ads,iOS
17220,2025-03-09 17:21:53,0,33.0,1.0,0.0,,Facebook,iOS
14631,2025-03-21 04:50:53,0,35.0,,0.0,,Tik Tok,Android
10259,2025-03-15 17:16:53,1,42.0,4.0,2.68,2025-03-15 17:19:53,Google Ads,iOS
14049,2025-04-04 16:29:53,0,26.0,25.0,0.0,,Apple Search Ads,Android
11623,2025-04-01 05:53:53,0,,12.0,0.0,,Google Ads,iOS
12737,2025-04-04 18:37:53,0,36.0,7.0,0.0,,Google Ads,iOS
19420,2025-03-25 10:47:53,1,25.0,197.0,14.49,2025-03-25 11:50:53,Organic,Android
18020,2025-03-15 21:21:53,1,,12.0,,2025-03-15 21:22:53,Google Ads,iOS
12818,2025-03-13 18:09:53,1,6.0,30.0,28.49,2025-03-13 18:13:53,Google Ads,iOS
16870,2025-03-13 07:28:53,0,25.0,62.0,0.0,,Google Ads,PC
14438,2025-04-04 00:46:53,1,33.0,76.0,18.84,2025-04-04 01:05:53,Organic,iOS
10023,2025-03-12 04:24:53,0,24.0,15.0,0.0,,Facebook,iOS
17388,2025-03-12 07:12:53,0,45.0,112.0,0.0,,Facebook,PC
18799,2025-04-04 21:59:53,0,33.0,,0.0,,Facebook,iOS
12252,2025-03-26 20:31:53,0,24.0,26.0,0.0,,Google Ads,iOS
12473,2025-03-23 20:32:53,0,33.0,35.0,0.0,,Google Ads,iOS
17464,2025-03-18 00:40:53,0,17.0,13.0,0.0,,Google Ads,iOS
16897,2025-03-29 16:13:53,0,36.0,16.0,0.0,,Organic,Android
13704,2025-03-15 09:44:53,0,,,0.0,,Apple Search Ads,iOS
15272,2025-03-17 19:13:53,0,29.0,11.0,0.0,,Google Ads,Android
19966,2025-04-01 21:04:53,0,,43.0,0.0,,Google Ads,Android
18214,2025-03-13 08:27:53,0,,8.0,0.0,,Google Ads,Android
19857,2025-03-13 07:13:53,0,23.0,47.0,0.0,,Tik Tok,Android
12868,2025-04-02 18:02:53,0,41.0,4.0,0.0,,Google Ads,Android
12737,2025-03-14 07:35:53,1,30.0,7.0,15.0,2025-03-14 07:39:53,Organic,iOS
13999,2025-03-16 06:12:53,1,50.0,41.0,30.41,2025-03-16 06:14:53,Google Ads,iOS
18764,2025-03-16 05:40:53,0,37.0,9.0,0.0,,Organic,iOS
17640,2025-03-29 05:26:53,0,19.0,47.0,0.0,,Google Ads,Android
11650,2025-03-21 02:54:53,0,50.0,45.0,,,Apple Search Ads,iOS
17938,2025-03-17 06:50:53,0,16.0,,0.0,,Google Ads,iOS
17728,2025-03-11 01:48:53,0,27.0,2.0,0.0,,Facebook,Android
13122,2025-03-19 03:13:53,0,32.0,5.0,0.0,,Organic,iOS
13101,2025-03-26 14:16:53,0,34.0,41.0,0.0,,Organic,iOS
14194,2025-03-23 16:24:53,0,,56.0,0.0,,Tik Tok,iOS
16603,2025-03-23 18:26:53,0,31.0,14.0,0.0,,Organic,iOS
11472,2025-03-09 17:14:53,1,44.0,5.0,7.06,2025-03-09 17:17:53,Google Ads,Android
13383,2025-03-11 05:43:53,1,44.0,2.0,35.89,2025-03-11 05:44:53,Organic,Android
16261,2025-03-16 10:47:53,1,49.0,,53.35,2025-03-16 10:51:53,Facebook,iOS
17058,2025-03-20 09:39:53,1,22.0,116.0,69.09,2025-03-20 11:13:53,Google Ads,iOS
14908,2025-03-08 07:17:53,0,34.0,5.0,0.0,,Google Ads,Android
17653,2025-03-18 00:12:53,0,35.0,2.0,0.0,,Apple Search Ads,iOS
10450,2025-03-27 14:50:53,0,12.0,46.0,0.0,,Facebook,Android
10789,2025-03-20 11:52:53,1,28.0,28.0,3.1,2025-03-20 11:57:53,Google Ads,Android
15309,2025-03-12 10:17:53,1,36.0,22.0,,2025-03-12 10:27:53,Apple Search Ads,iOS
16005,2025-04-03 21:14:53,0,29.0,17.0,0.0,,Facebook,PC
15467,2025-03-22 10:08:53,0,24.0,36.0,0.0,,Google Ads,Android
18965,2025-03-19 03:47:53,0,,35.0,0.0,,Facebook,iOS
11597,2025-03-26 17:36:53,0,43.0,16.0,0.0,,Tik Tok,iOS
16743,2025-03-16 18:55:53,1,33.0,8.0,97.84,2025-03-16 18:58:53,Apple Search Ads,Android
16062,2025-04-01 22:33:53,1,9.0,55.0,5.32,2025-04-01 22:52:53,Facebook,Android
16681,2025-03-20 13:14:53,0,43.0,5.0,0.0,,Google Ads,iOS
15741,2025-03-29 22:32:53,0,18.0,22.0,0.0,,Google Ads,iOS
14140,2025-03-13 15:06:53,0,19.0,35.0,0.0,,Google Ads,iOS
13771,2025-03-19 17:42:53,1,33.0,30.0,34.77,2025-03-19 18:09:53,Facebook,Android
18279,2025-03-12 14:47:53,1,33.0,28.0,9.26,2025-03-12 15:08:53,Tik Tok,iOS
18481,2025-04-01 04:17:53,0,24.0,,,,Google Ads,iOS
10029,2025-04-02 04:46:53,0,38.0,62.0,0.0,,Google Ads,iOS
17016,2025-03-19 17:00:53,0,30.0,13.0,,,Google Ads,iOS
11730,2025-03-23 17:11:53,0,15.0,29.0,0.0,,Facebook,Android
11593,2025-03-23 18:41:53,1,20.0,35.0,,2025-03-23 18:59:53,Google Ads,Android
15795,2025-03-16 03:03:53,0,27.0,26.0,,,Facebook,iOS
11597,2025-03-25 19:16:53,0,31.0,69.0,0.0,,Google Ads,iOS
14067,2025-03-14 13:27:53,0,25.0,31.0,0.0,,Facebook,PC
17205,2025-03-17 16:32:53,0,12.0,16.0,0.0,,Google Ads,iOS
14955,2025-03-08 05:08:53,0,23.0,56.0,0.0,,Organic,Android
17388,2025-03-10 22:13:53,0,37.0,20.0,0.0,,Facebook,PC
13355,2025-04-01 10:33:53,1,31.0,22.0,0.3,2025-04-01 10:38:53,Google Ads,Android
19873,2025-03-12 08:23:53,0,,26.0,0.0,,Facebook,iOS
13337,2025-04-01 01:59:53,0,38.0,11.0,0.0,,Unity Ads,Android
16690,2025-03-22 21:38:53,0,13.0,38.0,0.0,,Organic,iOS
12664,2025-03-27 17:48:53,0,23.0,,0.0,,Tik Tok,Android
14102,2025-03-31 20:33:53,0,37.0,60.0,0.0,,Tik Tok,Android
12678,2025-03-23 20:06:53,0,35.0,,0.0,,Facebook,PC
17930,2025-03-13 14:38:53,1,35.0,13.0,10.65,2025-03-13 14:41:53,Facebook,Android
16789,2025-03-13 08:40:53,1,40.0,,,2025-03-13 08:42:53,Tik Tok,Android
12075,2025-04-04 20:07:53,0,43.0,14.0,0.0,,Tik Tok,iOS
17811,2025-04-01 19:45:53,1,13.0,49.0,12.5,2025-04-01 20:06:53,Organic,iOS
14822,2025-03-24 12:42:53,0,26.0,1.0,,,Apple Search Ads,iOS
13396,2025-04-03 09:50:53,1,37.0,18.0,9.6,2025-04-03 10:04:53,Organic,iOS
17894,2025-03-22 13:58:53,0,38.0,8.0,0.0,,Google Ads,Android
17417,2025-04-01 10:46:53,0,47.0,62.0,0.0,,Google Ads,Android
16062,2025-03-09 03:20:53,0,45.0,16.0,0.0,,Organic,Android
19547,2025-03-21 07:13:53,0,42.0,35.0,0.0,,Tik Tok,iOS
14684,2025-04-05 11:24:53,0,25.0,13.0,0.0,,Unity Ads,Android
12908,2025-03-16 16:10:53,0,39.0,12.0,0.0,,Google Ads,Android
10106,2025-03-15 12:48:53,0,50.0,11.0,0.0,,Organic,Android
11175,2025-03-17 18:33:53,0,45.0,34.0,0.0,,Organic,Android
16940,2025-03-08 17:39:53,0,,99.0,0.0,,Facebook,iOS
16300,2025-03-27 15:01:53,0,45.0,7.0,0.0,,Facebook,iOS
12340,2025-03-25 22:55:53,1,32.0,30.0,24.71,2025-03-25 22:58:53,Facebook,iOS
11575,2025-03-18 01:14:53,0,32.0,9.0,,,Tik Tok,iOS
12516,2025-03-09 13:17:53,1,28.0,23.0,37.23,2025-03-09 13:25:53,Google Ads,Android
11941,2025-03-21 07:08:53,0,,23.0,0.0,,Google Ads,iOS
17464,2025-04-02 06:50:53,0,40.0,,0.0,,Organic,iOS
18757,2025-03-15 06:39:53,0,29.0,20.0,,,Google Ads,Android
19445,2025-03-27 12:09:53,0,32.0,63.0,0.0,,Google Ads,iOS
16349,2025-03-13 08:51:53,0,35.0,2.0,0.0,,Apple Search Ads,iOS
15903,2025-04-06 12:53:53,0,24.0,53.0,0.0,,Google Ads,iOS
14003,2025-03-30 13:53:53,0,39.0,,,,Unity Ads,iOS
17377,2025-03-24 00:12:53,1,29.0,12.0,6.01,2025-03-24 00:14:53,Google Ads,iOS
12189,2025-04-04 17:57:53,1,29.0,5.0,45.71,2025-04-04 18:00:53,Facebook,iOS
12310,2025-03-19 21:21:53,0,1.0,50.0,0.0,,Google Ads,iOS
17110,2025-04-04 05:29:53,0,32.0,26.0,0.0,,Facebook,iOS
15170,2025-03-25 12:15:53,1,21.0,39.0,9.11,2025-03-25 12:37:53,Google Ads,iOS
10321,2025-03-23 07:33:53,1,27.0,11.0,1.36,2025-03-23 07:42:53,Organic,Android
14202,2025-03-18 12:23:53,1,23.0,14.0,24.54,2025-03-18 12:26:53,Google Ads,Android
15550,2025-03-26 10:37:53,0,23.0,73.0,0.0,,Organic,Android
14540,2025-03-29 23:45:53,0,28.0,97.0,0.0,,Facebook,iOS
16967,2025-03-12 03:58:53,1,35.0,40.0,8.18,2025-03-12 04:07:53,Facebook,Android
13482,2025-03-15 01:27:53,0,45.0,41.0,0.0,,Google Ads,PC
15572,2025-03-15 19:37:53,0,32.0,35.0,0.0,,Google Ads,PC
12602,2025-03-09 13:41:53,0,26.0,26.0,0.0,,Apple Search Ads,iOS
17590,2025-03-16 00:06:53,0,27.0,27.0,,,Organic,Android
12823,2025-03-19 03:17:53,0,,,0.0,,Facebook,iOS
17420,2025-03-20 12:52:53,1,34.0,41.0,15.65,2025-03-20 13:08:53,Google Ads,iOS
13204,2025-03-23 22:04:53,0,,31.0,0.0,,Apple Search Ads,Android
10683,2025-03-30 10:58:53,0,23.0,,0.0,,Organic,Android
15814,2025-03-27 16:27:53,0,30.0,,0.0,,Google Ads,Android
18119,2025-03-24 11:44:53,1,28.0,22.0,98.28,2025-03-24 12:03:53,Google Ads,PC
16516,2025-03-19 21:05:53,0,,86.0,0.0,,Google Ads,Android
12620,2025-03-18 11:30:53,0,,37.0,0.0,,Tik Tok,iOS
17684,2025-03-30 14:35:53,0,32.0,1.0,0.0,,Facebook,Android
13317,2025-04-05 03:06:53,1,34.0,23.0,22.78,2025-04-05 03:09:53,Facebook,iOS
16918,2025-03-16 05:38:53,0,30.0,66.0,0.0,,Organic,Android
13869,2025-03-29 10:52:53,1,39.0,1.0,,,Organic,iOS
14949,2025-03-18 14:07:53,0,34.0,,0.0,,Organic,Android
12287,2025-03-27 21:42:53,0,19.0,28.0,0.0,,Apple Search Ads,PC
18501,2025-03-20 12:48:53,0,26.0,1.0,0.0,,Facebook,iOS
16027,2025-03-25 18:41:53,0,28.0,14.0,,,Google Ads,iOS
12018,2025-03-16 22:39:53,0,28.0,1.0,0.0,,Google Ads,iOS
14672,2025-03-29 13:09:53,0,22.0,1.0,0.0,,Tik Tok,Android
11413,2025-03-09 11:49:53,0,24.0,,0.0,,Google Ads,Android
19400,2025-04-05 01:51:53,0,39.0,41.0,0.0,,Organic,Android
14190,2025-03-22 19:41:53,1,20.0,,7.06,2025-03-22 19:49:53,Google Ads,Android
11775,2025-03-14 05:54:53,1,,3.0,1.47,2025-03-14 05:56:53,Unity Ads,Android
19485,2025-03-12 21:47:53,0,,1.0,0.0,,Google Ads,iOS
18076,2025-03-14 01:55:53,1,,74.0,5.0,2025-03-14 01:56:53,Facebook,iOS
13032,2025-04-04 18:24:53,0,50.0,,,,Apple Search Ads,iOS
19920,2025-04-06 05:52:53,0,46.0,,0.0,,Organic,Android
17146,2025-04-06 19:15:53,0,8.0,34.0,0.0,,Google Ads,Android
12868,2025-03-09 08:04:53,0,19.0,204.0,0.0,,Organic,iOS
14130,2025-03-09 15:49:53,0,30.0,46.0,0.0,,Unity Ads,iOS
17488,2025-03-28 08:41:53,1,26.0,17.0,33.64,2025-03-28 08:43:53,Google Ads,Android
17930,2025-03-10 10:07:53,1,37.0,50.0,23.4,2025-03-10 10:17:53,Google Ads,iOS
11631,2025-04-04 04:31:53,0,36.0,40.0,0.0,,Facebook,Android
17487,2025-03-27 21:56:53,0,15.0,2.0,0.0,,Google Ads,iOS
10265,2025-03-27 03:30:53,0,41.0,77.0,0.0,,Google Ads,Android
10291,2025-03-24 04:05:53,1,49.0,64.0,5.01,2025-03-24 04:36:53,Facebook,Android
14058,2025-04-01 10:02:53,0,16.0,26.0,0.0,,Apple Search Ads,Android
12110,2025-03-15 09:26:53,0,26.0,21.0,0.0,,Facebook,iOS
10518,2025-03-28 05:59:53,1,26.0,7.0,9.73,2025-03-28 06:05:53,Google Ads,Android
10510,2025-03-21 11:04:53,1,42.0,53.0,,2025-03-21 11:44:53,Facebook,Android
16149,2025-03-31 18:15:53,0,45.0,16.0,0.0,,Tik Tok,iOS
14516,2025-03-17 20:01:53,0,25.0,25.0,0.0,,Organic,iOS
17228,2025-03-27 14:53:53,0,25.0,,0.0,,Google Ads,iOS
10088,2025-03-29 21:27:53,1,40.0,7.0,4.13,2025-03-29 21:33:53,Unity Ads,iOS
14851,2025-04-02 18:14:53,0,27.0,126.0,,,Organic,PC
14903,2025-04-04 08:00:53,1,32.0,20.0,2.96,2025-04-04 08:11:53,Google Ads,Android
12145,2025-03-31 01:15:53,0,39.0,50.0,0.0,,Organic,iOS
15703,2025-03-15 06:00:53,0,37.0,53.0,0.0,,Tik Tok,Android
14190,2025-03-12 01:53:53,0,,119.0,0.0,,Facebook,Android
16363,2025-03-31 04:26:53,0,16.0,122.0,0.0,,Organic,PC
15234,2025-04-06 07:53:53,0,36.0,18.0,0.0,,Google Ads,iOS
14613,2025-03-08 19:28:53,0,39.0,90.0,0.0,,Google Ads,Android
17301,2025-03-10 20:41:53,1,37.0,13.0,,2025-03-10 20:42:53,Organic,Android
14098,2025-03-12 06:48:53,0,16.0,28.0,0.0,,Facebook,Android
14302,2025-03-08 13:34:53,0,38.0,51.0,0.0,,Facebook,Android
12124,2025-03-23 03:39:53,0,22.0,73.0,0.0,,Google Ads,iOS
13204,2025-03-25 06:19:53,0,5.0,22.0,0.0,,Facebook,Android
15589,2025-03-08 23:27:53,1,,16.0,15.03,2025-03-08 23:32:53,Google Ads,Android
18965,2025-03-26 01:02:53,0,18.0,39.0,,,Google Ads,Android
15833,2025-03-08 17:04:53,0,29.0,18.0,0.0,,Facebook,Android
13887,2025-03-21 13:55:53,0,17.0,33.0,0.0,,Facebook,iOS
17535,2025-03-19 07:43:53,0,27.0,48.0,0.0,,Tik Tok,iOS
10799,2025-03-16 20:35:53,0,13.0,55.0,0.0,,Google Ads,Android
13541,2025-03-10 22:17:53,1,23.0,8.0,39.45,2025-03-10 22:19:53,Organic,Android
18137,2025-03-31 03:55:53,0,33.0,25.0,0.0,,Google Ads,iOS
11347,2025-03-08 07:31:53,0,47.0,1.0,0.0,,Google Ads,Android
15467,2025-03-24 18:25:53,0,27.0,,0.0,,Organic,Android
16843,2025-03-11 11:12:53,0,29.0,4.0,0.0,,Facebook,iOS
17333,2025-04-02 09:52:53,0,37.0,61.0,0.0,,Facebook,Android
17841,2025-03-28 02:12:53,0,34.0,,0.0,,Facebook,iOS
19312,2025-03-13 01:34:53,0,34.0,5.0,0.0,,Apple Search Ads,PC
18107,2025-03-27 09:57:53,1,36.0,47.0,13.33,2025-03-27 10:14:53,Organic,iOS
11121,2025-03-29 05:05:53,1,26.0,6.0,16.57,2025-03-29 05:07:53,Tik Tok,Android
15205,2025-04-03 20:05:53,0,22.0,15.0,0.0,,Tik Tok,PC
13393,2025-03-17 03:24:53,0,32.0,,0.0,,Organic,iOS
11494,2025-03-09 16:39:53,1,,13.0,14.78,2025-03-09 16:44:53,Google Ads,Android
19115,2025-04-04 19:45:53,0,9.0,5.0,0.0,,Facebook,Android
10035,2025-03-15 02:12:53,1,44.0,15.0,7.49,2025-03-15 02:14:53,Facebook,PC
19340,2025-03-21 13:37:53,0,41.0,4.0,0.0,,Google Ads,Android
14067,2025-03-31 15:36:53,0,23.0,38.0,,,Organic,Android
18921,2025-03-22 02:19:53,0,17.0,5.0,0.0,,Unity Ads,iOS
11026,2025-03-31 23:48:53,0,35.0,19.0,0.0,,Apple Search Ads,iOS
19857,2025-03-18 23:57:53,0,37.0,24.0,0.0,,Organic,iOS
14819,2025-03-17 01:47:53,0,21.0,87.0,0.0,,Organic,iOS
15861,2025-03-23 17:28:53,0,28.0,2.0,0.0,,Tik Tok,iOS
18729,2025-03-11 13:35:53,0,11.0,79.0,0.0,,Google Ads,Android
19655,2025-03-08 18:52:53,0,25.0,,0.0,,Facebook,iOS
19989,2025-03-14 19:56:53,0,27.0,55.0,,,Organic,iOS
18520,2025-03-27 00:25:53,0,31.0,2.0,0.0,,Facebook,Android
18342,2025-03-08 15:26:53,0,50.0,134.0,0.0,,Apple Search Ads,Android
13070,2025-03-18 22:41:53,0,18.0,49.0,,,Facebook,iOS
13231,2025-03-29 22:10:53,0,45.0,1.0,0.0,,Facebook,Android
13973,2025-03-28 09:49:53,0,24.0,7.0,,,Google Ads,Android
10092,2025-03-28 16:01:53,1,,23.0,43.51,2025-03-28 16:15:53,Organic,Android
18267,2025-03-26 08:31:53,0,40.0,22.0,0.0,,Facebook,iOS
14395,2025-03-19 08:56:53,0,,29.0,0.0,,Facebook,Android
17493,2025-04-03 07:19:53,0,21.0,18.0,0.0,,Google Ads,iOS
12973,2025-03-20 20:06:53,0,36.0,39.0,0.0,,Organic,Android
11145,2025-03-10 15:52:53,0,34.0,12.0,0.0,,Facebook,Android
13079,2025-04-01 13:11:53,0,24.0,5.0,,,Organic,Android
14477,2025-03-12 18:10:53,0,47.0,1.0,0.0,,Google Ads,Android
15572,2025-03-28 01:18:53,0,24.0,11.0,0.0,,Tik Tok,iOS
18284,2025-03-22 02:11:53,0,14.0,16.0,0.0,,Tik Tok,iOS
11121,2025-03-27 21:36:53,0,18.0,,0.0,,Facebook,iOS
14084,2025-03-21 12:21:53,0,17.0,49.0,0.0,,Google Ads,Android
18191,2025-03-11 16:40:53,0,26.0,8.0,0.0,,Facebook,Android
16897,2025-04-01 17:11:53,0,44.0,20.0,0.0,,Organic,Android
15094,2025-04-06 14:23:53,0,11.0,7.0,0.0,,Facebook,iOS
13771,2025-03-19 06:53:53,0,47.0,90.0,0.0,,Tik Tok,iOS
17770,2025-03-26 21:53:53,0,,31.0,0.0,,Tik Tok,iOS
10050,2025-03-27 17:38:53,0,24.0,33.0,0.0,,Organic,iOS
13387,2025-04-04 22:28:53,1,21.0,22.0,11.35,2025-04-04 22:40:53,Organic,Android
17728,2025-03-12 08:10:53,0,24.0,9.0,0.0,,Google Ads,Android
16231,2025-03-28 20:37:53,0,27.0,6.0,,,Facebook,Android
17507,2025-04-02 10:24:53,0,28.0,,0.0,,Google Ads,iOS
13410,2025-03-20 09:30:53,0,32.0,76.0,0.0,,Google Ads,iOS
11631,2025-03-12 10:05:53,1,8.0,7.0,8.85,2025-03-12 10:09:53,Organic,iOS
12458,2025-04-03 09:23:53,1,28.0,25.0,72.16,2025-04-03 09:38:53,Facebook,iOS
18284,2025-03-16 01:42:53,0,34.0,22.0,0.0,,Facebook,iOS
12484,2025-03-29 13:31:53,0,29.0,30.0,0.0,,Google Ads,Android
16077,2025-03-15 21:03:53,0,27.0,26.0,0.0,,Google Ads,iOS
10135,2025-03-09 08:26:53,1,24.0,9.0,3.63,2025-03-09 08:29:53,Facebook,iOS
17169,2025-03-23 00:44:53,1,40.0,35.0,1.7,2025-03-23 00:53:53,Google Ads,PC
17438,2025-03-21 22:59:53,0,34.0,9.0,0.0,,Google Ads,PC
11658,2025-04-02 11:14:53,0,27.0,31.0,0.0,,Apple Search Ads,Android
17485,2025-04-03 06:27:53,0,35.0,10.0,0.0,,Facebook,iOS
11087,2025-03-20 23:35:53,0,39.0,2.0,0.0,,Unity Ads,iOS
10789,2025-03-07 23:22:53,0,16.0,4.0,0.0,,Google Ads,iOS
15414,2025-03-10 23:40:53,0,34.0,53.0,0.0,,Tik Tok,iOS
14747,2025-04-06 04:12:53,0,21.0,3.0,0.0,,Organic,iOS
15872,2025-03-08 18:07:53,1,42.0,,4.13,2025-03-08 18:17:53,Organic,iOS
14112,2025-03-27 12:18:53,1,20.0,10.0,,2025-03-27 12:23:53,Apple Search Ads,Android
15062,2025-03-12 17:11:53,0,29.0,1.0,0.0,,Organic,Android
16409,2025-03-12 12:08:53,0,32.0,27.0,0.0,,Google Ads,iOS
14049,2025-03-08 23:14:53,0,11.0,48.0,0.0,,Tik Tok,Android
18296,2025-03-29 23:10:53,0,9.0,146.0,0.0,,Tik Tok,iOS
14504,2025-03-21 14:28:53,0,25.0,82.0,0.0,,Facebook,Android
15505,2025-03-19 17:28:53,0,46.0,1.0,0.0,,Google Ads,iOS
18103,2025-03-15 04:39:53,1,28.0,8.0,6.27,2025-03-15 04:41:53,Apple Search Ads,Android
10023,2025-03-09 19:52:53,0,34.0,15.0,0.0,,Facebook,iOS
17807,2025-03-30 18:33:53,0,1.0,62.0,0.0,,Google Ads,iOS
18847,2025-03-27 13:01:53,0,38.0,13.0,0.0,,Unity Ads,Android
16517,2025-03-11 05:09:53,0,,25.0,0.0,,Google Ads,iOS
16826,2025-04-02 22:51:53,0,36.0,32.0,0.0,,Google Ads,iOS
19547,2025-04-06 05:59:53,0,30.0,10.0,0.0,,Facebook,iOS
17522,2025-03-18 10:34:53,0,17.0,26.0,0.0,,Google Ads,Android
16033,2025-03-09 02:23:53,0,22.0,1.0,0.0,,Facebook,Android
15527,2025-03-18 15:42:53,0,20.0,,,,Google Ads,Android
10286,2025-03-20 02:26:53,0,35.0,14.0,,,Apple Search Ads,Android
17454,2025-03-31 10:10:53,0,27.0,13.0,,,Google Ads,PC
11862,2025-03-10 07:01:53,0,38.0,8.0,0.0,,Apple Search Ads,PC
10795,2025-03-26 11:56:53,0,36.0,51.0,0.0,,Organic,iOS
14202,2025-03-20 15:12:53,0,47.0,64.0,,,Google Ads,Android
18694,2025-03-23 17:01:53,0,31.0,65.0,0.0,,Apple Search Ads,Android
13662,2025-04-01 13:20:53,0,27.0,15.0,0.0,,Google Ads,iOS
14827,2025-03-18 18:58:53,0,30.0,8.0,0.0,,Facebook,Android
17150,2025-03-21 08:20:53,0,3.0,,0.0,,Google Ads,Android
13570,2025-03-14 17:54:53,0,26.0,33.0,0.0,,Facebook,iOS
11261,2025-03-29 00:41:53,0,36.0,,0.0,,Apple Search Ads,Android
10080,2025-03-13 13:15:53,0,26.0,9.0,0.0,,Organic,iOS
10000,2025-04-04 17:37:53,1,27.0,13.0,28.3,2025-04-04 17:47:53,Facebook,Android
10850,2025-03-28 02:52:53,0,26.0,,0.0,,Tik Tok,iOS
14321,2025-03-22 18:35:53,1,45.0,5.0,108.99,2025-03-22 18:37:53,Facebook,Android
18946,2025-03-17 23:54:53,0,32.0,,0.0,,Unity Ads,Android
11347,2025-03-28 19:03:53,0,28.0,39.0,,,Facebook,iOS
18961,2025-03-27 15:44:53,1,50.0,1.0,7.88,,Organic,Android
13595,2025-03-13 06:58:53,1,16.0,10.0,1.04,2025-03-13 07:04:53,Google Ads,iOS
12236,2025-03-23 09:41:53,0,23.0,1.0,0.0,,Organic,Android
18864,2025-03-27 18:59:53,0,19.0,,,,Google Ads,iOS
18310,2025-04-03 09:25:53,0,22.0,10.0,0.0,,Google Ads,iOS
16685,2025-03-12 04:50:53,1,42.0,37.0,0.99,2025-03-12 04:55:53,Google Ads,iOS
19088,2025-04-05 23:04:53,0,19.0,38.0,,,Facebook,Android
16501,2025-04-04 18:41:53,0,,1.0,0.0,,Facebook,Android
13045,2025-03-19 16:07:53,0,34.0,26.0,0.0,,Organic,Android
18961,2025-03-13 18:02:53,0,36.0,97.0,0.0,,Facebook,iOS
13145,2025-03-12 14:07:53,0,23.0,29.0,0.0,,Tik Tok,Android
18076,2025-03-23 03:18:53,0,35.0,96.0,0.0,,Google Ads,iOS
14190,2025-03-23 21:17:53,0,25.0,14.0,0.0,,Google Ads,iOS
15795,2025-04-03 00:17:53,0,29.0,18.0,0.0,,Google Ads,PC
